"ObservationDate","Province/State","Country/Region","Confirmed","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Doses_admin","People_partially_vaccinated","People_fully_vaccinated","Prediction (Confirmed)"
"2021-04-10","Tamaulipas","Mexico",55216,-15,12,-23,-14,3,0,11204183,9552933,1976517,60823.732739821426
"2021-04-10","Tamil Nadu","India",926816,-7.606060606060606,43,-5.181818181818182,-2.4545454545454546,-2.5757575757575757,9.818181818181818,101595147,88885961,12709186,776756.7521740927
"2021-04-10","Tasmania","Australia",234,-1.7777777777777777,0.8333333333333334,-32.7,-28,-4.7,4,1138866,159294,0,8338.634819541598
"2021-04-10","Shimane","Japan",297,-3,6,33,-3,-16,3,1592517,1101698,490819,12790.069242170495
"2021-04-10","Gunma","Japan",5248,-7,2,12,-19,-15,4,1592517,1101698,490819,22861.543412834322
"2021-04-10","La Libertad","Peru",57815,-29.571428571428573,2.5,-33.57142857142857,-46.42857142857143,-11.75,13.75,1202696,728521,474175,94869.30648299814
"2021-04-10","Balochistan","Pakistan",20241,41,53,-2,30,6,-6,1114000,1114000,0,28823.892564366088
"2021-04-10","Basilicata","Italy",20735,-33.333333333333336,9,5,-22,-22.666666666666668,8.666666666666666,13015284,9089698,3925592,969.549102986081
"2021-04-10","Berlin","Germany",152970,-59,-4,-5,-45,-14,9,18180618,13155670,5024948,64025.191273266755
"2021-04-10","Bihar","India",279473,-9.837837837837839,31.194444444444443,-2.2972972972972974,2.1315789473684212,-5.921052631578948,11.052631578947368,101595147,88885961,12709186,248365.14475711787
"2021-04-10","Bolivar","Colombia",71338,-28.25,13.333333333333334,-18.625,-34.5,0.8333333333333334,6.5,3041349,2232564,808785,119787.39313321828
"2021-04-10","Boyaca","Colombia",48962,-25.375,19.6,-31.857142857142858,-4.75,10.2,9.2,3041349,2232564,808785,42059.075871264875
"2021-04-10","Brandenburg","Germany",93027,-37,2,31,-29,-5,7,18180618,13155670,5024948,33475.47268118194
"2021-04-10","Bremen","Germany",22282,-59,-2,15,-43,-12,8,18180618,13155670,5024948,3804.319467532669
"2021-04-10","British Columbia","Canada",109540,-17.583333333333332,9.8,44.714285714285715,-39.18181818181818,-17.192307692307693,6.277777777777778,7814748,7020562,794186,39119.98180893645
"2021-04-10","Brussels","Belgium",114528,-62,-16,-33,-41,-24,11,2592507,1946141,647067,110070.52218891088
"2021-04-10","Cajamarca","Peru",44166,-26.333333333333332,10,-26.625,-42.666666666666664,-9,13.333333333333334,1202696,728521,474175,43440.17681439719
"2021-04-10","Calabria","Italy",51088,-43,3,-4.166666666666667,-26.6,-29.833333333333332,11,13015284,9089698,3925592,13272.463891163945
"2021-04-10","Caldas","Colombia",51978,-62,-52,-44.833333333333336,-54,-19,18.75,3041349,2232564,808785,41478.27013517855
"2021-04-10","Campania","Italy",355186,-42.666666666666664,10.333333333333334,-23.5,-44.333333333333336,-27.666666666666668,10.5,13015284,9089698,3925592,149008.78599751653
"2021-04-10","Campeche","Mexico",9099,-24,7,-28,-14,3,3,11204183,9552933,1976517,7815.256001062011
"2021-04-10","Cantabria","Spain",26653,-33,0,2,-30,-14,5,10231825,7159716,3072109,8146.497250277751
"2021-04-10","Casanare","Colombia",13388,-17.666666666666668,2,-23.857142857142858,-16.5,9.666666666666666,4.5,3041349,2232564,808785,14901.882974913087
"2021-04-10","Catalonia","Spain",547239,-43.4,-0.6,-29.2,-32,-15.6,9.8,10231825,7159716,3072109,362947.1535889052
"2021-04-10","Cauca","Colombia",28622,-8.333333333333334,23.5,-12.375,-16,10.11111111111111,3.6666666666666665,3041349,2232564,808785,24373.8169446415
"2021-04-10","Cesar","Colombia",45266,-44.75,-7.666666666666667,-36.142857142857146,-47,-3.125,9,3041349,2232564,808785,70406.14980646393
"2021-04-10","Chandigarh","India",30341,-30,-4,-33,1,-19,7,101595147,88885961,12709186,27517.38469034131
"2021-04-10","Chhattisgarh","India",432776,-31.916666666666668,5.590909090909091,-26.76,-19.52,-31.071428571428573,18.541666666666668,101595147,88885961,12709186,270218.02457826043
"2021-04-10","Chiapas","Mexico",10620,-16,8,-28,-25,4,3,11204183,9552933,1976517,19338.093062303535
"2021-04-10","Baja California","Mexico",46945,-13,18,-21,-5,2,1,11204183,9552933,1976517,54660.31357896858
"2021-04-10","Azad Jammu and Kashmir","Pakistan",14461,-14,29,11,-8,-31,-2,1114000,1114000,0,18891.247349949863
"2021-04-10","Ayacucho","Peru",24298,-20.5,20,-21.8,-41,-8.333333333333334,15.5,1202696,728521,474175,20246.16134673388
"2021-04-10","Australian Capital Territory","Australia",123,7,5,32,-13,0,0,1138866,159294,0,8174.778638655847
"2021-04-10","La Rioja","Spain",28340,-40,-1,-28,-42,-15,8,10231825,7159716,3072109,12773.802795082493
"2021-04-10","Abruzzo","Italy",67743,-37.4,2.4,16.4,-29.8,-21.8,9,13015284,9089698,3925592,18241.258430692567
"2021-04-10","Aguascalientes","Mexico",25338,-19,12,-20,-35,3,1,11204183,9552933,1976517,26604.879460338398
"2021-04-10","Aichi","Japan",28714,-11,4,4,-28,-14,4,1592517,1101698,490819,49498.31181906115
"2021-04-10","Akita","Japan",325,2,9,73,-17,-17,3,1592517,1101698,490819,12776.631556304728
"2021-04-10","Alberta","Canada",159719,-26.5625,2.5384615384615383,-3.1,-47.42857142857143,-15.31578947368421,6.75,7814748,7020562,794186,77103.64232143156
"2021-04-10","Ancash","Peru",55019,-32.5,-6.333333333333333,-25.11111111111111,-42.75,-13.125,10.666666666666666,1202696,728521,474175,67501.61546420532
"2021-04-10","Andalusia","Spain",518285,-29.88888888888889,-0.1111111111111111,-13.88888888888889,-21.88888888888889,-9.88888888888889,5,10231825,7159716,3072109,247209.62419620322
"2021-04-10","Andhra Pradesh","India",921906,-6.785714285714286,39.285714285714285,-10.714285714285714,-3.5714285714285716,-8,8.928571428571429,101595147,88885961,12709186,864751.7496997201
"2021-04-10","Chiba","Japan",30589,-10,5,5,-26,-13,5,1592517,1101698,490819,33324.2292224281
"2021-04-10","Antioquia","Colombia",404521,-64.52380952380952,-44.4,-53.11538461538461,-52.57142857142857,-18.725,20.88888888888889,3041349,2232564,808785,257034.78234044017
"2021-04-10","Aomori","Japan",1159,-4,2,7,-24,-16,3,1592517,1101698,490819,13680.405092397294
"2021-04-10","Apurimac","Peru",15441,0,-10,-23.5,-52,-8.25,14.5,1202696,728521,474175,6422.374788029261
"2021-04-10","Aragon","Spain",112848,-34.75,5.25,-8.25,-39,-11.5,5.25,10231825,7159716,3072109,52115.788229263424
"2021-04-10","Arauca","Colombia",5839,13,34,-2.75,16,10.8,3.5,3041349,2232564,808785,13363.611545704021
"2021-04-10","Araucania","Chile",60101,-64.66666666666667,-40.666666666666664,-68,-60.666666666666664,-27,26,12031513,7360311,4671202,34306.31299184498
"2021-04-10","Arequipa","Peru",67725,-37.5,-11,-34.857142857142854,-43.4,-3.8333333333333335,9,1202696,728521,474175,103450.22624153353
"2021-04-10","Arica y Parinacota","Chile",18286,-67.5,-33,-75.5,-61.5,-27.5,20.5,12031513,7360311,4671202,31404.127306114176
"2021-04-10","Arunachal Pradesh","India",16878,-30.75,38.666666666666664,5.666666666666667,-13.5,-33,8,101595147,88885961,12709186,26083.400451459343
"2021-04-10","Assam","India",219958,-4.25,26.74074074074074,3.2142857142857144,-5.107142857142857,-9.035714285714286,10.178571428571429,101595147,88885961,12709186,215883.77961613366
"2021-04-10","Asturias","Spain",48329,-37,2,-18,-24,-16,8,10231825,7159716,3072109,16598.37307518411
"2021-04-10","Atacama","Chile",15373,-65.75,-47.333333333333336,-68.75,-70.25,-29,29,12031513,7360311,4671202,23461.24199726938
"2021-04-10","Atlantico","Colombia",178643,-85,-71.66666666666667,-75.42857142857143,-69.25,-47.90909090909091,26.2,3041349,2232564,808785,222632.01800247846
"2021-04-10","Antofagasta","Chile",45223,-69,-47,-72,-54.333333333333336,-30.75,21.333333333333332,12031513,7360311,4671202,45979.18460384967
"2021-04-10","Chihuahua","Mexico",48552,-18,13,-23,-25,5,1,11204183,9552933,1976517,28193.63975829132
"2021-04-10","Baja California Sur","Mexico",29054,-17,5,-13,-6,-6,0,11204183,9552933,1976517,27691.702802965083
"2021-04-10","Coahuila","Mexico",67217,-11,13,-23,-8,7,-1,11204183,9552933,1976517,59853.13979891929
"2021-04-10","Hidalgo","Mexico",37236,-20,14,-34,-32,12,3,11204183,9552933,1976517,32118.521183468958
"2021-04-10","Himachal Pradesh","India",69114,-18.363636363636363,21.2,0.9166666666666666,11,-11.333333333333334,12.090909090909092,101595147,88885961,12709186,38790.133132980445
"2021-04-10","Hiroshima","Japan",5283,-11,4,-2,-25,-18,4,1592517,1101698,490819,22711.947789247748
"2021-04-10","Hokkaido","Japan",21704,-9,5,-3,-25,-15,4,1592517,1101698,490819,33863.02588476052
"2021-04-10","Huanuco","Peru",27804,-21.666666666666668,-6.5,-31.333333333333332,-41.666666666666664,-12.333333333333334,8.666666666666666,1202696,728521,474175,26220.497043196046
"2021-04-10","Hyogo","Japan",22581,-13,6,6,-28,-14,5,1592517,1101698,490819,24662.925221281785
"2021-04-10","Ibaraki","Japan",7077,-5,3,9,-23,-12,4,1592517,1101698,490819,22792.400625601764
"2021-04-10","Ica","Peru",45840,-41.6,-0.5,-41.5,-46.6,-17.6,10.6,1202696,728521,474175,82720.10095624214
"2021-04-10","Iwate","Japan",745,-6,5,36,-20,-15,4,1592517,1101698,490819,16743.265031073395
"2021-04-10","Jalisco","Mexico",83631,-20,10,-24,4,0,1,11204183,9552933,1976517,78241.07649430685
"2021-04-10","Jammu and Kashmir","India",137475,356,605,441,549,211,4,101595147,88885961,12709186,113676.04351627806
"2021-04-10","Jharkhand","India",137088,-13.8,61.89473684210526,0.043478260869565216,6.64,-9.76,12.24,101595147,88885961,12709186,97570.24774257821
"2021-04-10","Junin","Peru",53936,-32.166666666666664,-10,-25.22222222222222,-38.42857142857143,-9.222222222222221,13,1202696,728521,474175,60608.472282251416
"2021-04-10","Kagawa","Japan",976,-12,4,11,-21,-18,5,1592517,1101698,490819,13622.308945358624
"2021-04-10","Kagoshima","Japan",1913,-7,5,-1,-23,-10,4,1592517,1101698,490819,18036.3884500807
"2021-04-10","Kanagawa","Japan",49474,-9,8,4,-20,-14,6,1592517,1101698,490819,30042.699935649423
"2021-04-10","Karnataka","India",1055040,-11.96774193548387,53.83870967741935,-12.870967741935484,-6.709677419354839,-12.516129032258064,11.838709677419354,101595147,88885961,12709186,896163.1397581736
"2021-04-10","Kerala","India",1160204,-5.733333333333333,53.53333333333333,-2.625,-7.25,-8.75,9.4,101595147,88885961,12709186,583008.8287042605
"2021-04-10","Khyber Pakhtunkhwa","Pakistan",98301,10,37,3,12,-8,-1,1114000,1114000,0,131670.20395679204
"2021-04-10","Kochi","Japan",943,-12,1,11,-11,-14,4,1592517,1101698,490819,13435.555942499059
"2021-04-10","Kumamoto","Japan",3536,-10,5,5,-17,-14,4,1592517,1101698,490819,18364.90393224797
"2021-04-10","Kyoto","Japan",10201,-13,4,-3,-34,-15,5,1592517,1101698,490819,27049.772726938838
"2021-04-10","Choco","Colombia",6882,-27,7,18,-41,-5.333333333333333,6,3041349,2232564,808785,13832.40221050651
"2021-04-10","Hessen","Germany",233184,-50,-5,-2,-44,-10,9,18180618,13155670,5024948,125638.77450042956
"2021-04-10","Haryana","India",313441,-12.272727272727273,28.40909090909091,-17.681818181818183,-10.818181818181818,-9.954545454545455,7.2272727272727275,101595147,88885961,12709186,271738.8015970473
"2021-04-10","Ishikawa","Japan",2033,-7,7,6,-28,-14,3,1592517,1101698,490819,18123.09586705167
"2021-04-10","Gujarat","India",342026,-35,5.7,-34.61764705882353,-30.294117647058822,-20.823529411764707,16.606060606060606,101595147,88885961,12709186,240075.71746061242
"2021-04-10","Colima","Mexico",10948,-21,5,-19,-16,-1,2,11204183,9552933,1976517,12334.941101693572
"2021-04-10","Hamburg","Germany",65277,-58,-3,58,-46,-10,8,18180618,13155670,5024948,20107.78674750211
"2021-04-10","Cordoba","Colombia",45292,-38.25,8.666666666666666,-31.11111111111111,-32.666666666666664,0.125,9,3041349,2232564,808785,79908.38112851893
"2021-04-10","Cundinamarca","Colombia",113616,-32.18181818181818,7.9375,-31.81578947368421,-32.8,2.838709677419355,15.142857142857142,3041349,2232564,808785,114693.41762510517
"2021-04-10","Cusco","Peru",47119,-33.25,-19.5,-24,-34.833333333333336,-6.428571428571429,12.666666666666666,1202696,728521,474175,43713.36431441752
"2021-04-10","Delhi","India",714423,-29.833333333333332,7.25,-28.833333333333332,-16.166666666666668,-20.083333333333332,8.166666666666666,101595147,88885961,12709186,567885.0668011407
"2021-04-10","Drenthe","Netherlands",28151,-36.81818181818182,-0.1111111111111111,46.333333333333336,-19,-0.3333333333333333,7.25,2863986,2057562,806424,15387.40479929412
"2021-04-10","Durango","Mexico",32759,-18,12,-19,6,5,1,11204183,9552933,1976517,29852.55261423374
"2021-04-10","Ehime","Japan",1714,-21,3,0,-33,-16,6,1592517,1101698,490819,17750.82442405435
"2021-04-10","Emilia-Romagna","Italy",349822,-49.8,-0.7,-20.9,-49.5,-25.8,13.9,13015284,9089698,3925592,187080.0583075676
"2021-04-10","Extremadura","Spain",72055,-34.333333333333336,-0.6666666666666666,-29.333333333333332,-12,-11.333333333333334,6.333333333333333,10231825,7159716,3072109,32021.981715929236
"2021-04-10","Flevoland","Netherlands",30471,-41,-1.5,3.6666666666666665,-40.333333333333336,-4.285714285714286,7.6,2863986,2057562,806424,20713.290774022345
"2021-04-10","Friesland","Netherlands",34979,-36.25,3.727272727272727,98.25,-12.375,1.4666666666666666,6.8,2863986,2057562,806424,17861.609296829472
"2021-04-10","Coquimbo","Chile",28712,-74.5,-50.25,-79,-72.33333333333333,-33.5,28.25,12031513,7360311,4671202,36030.495053023245
"2021-04-10","Fukuoka","Japan",19448,-8,1,3,-31,-16,4,1592517,1101698,490819,48225.035882832504
"2021-04-10","Fukui","Japan",657,-7,10,48,-2,-16,4,1592517,1101698,490819,17742.0959289724
"2021-04-10","Guerrero","Mexico",38343,-23,0,-36,-25,1,3,11204183,9552933,1976517,48169.25162316341
"2021-04-10","Guanajuato","Mexico",128963,-23,10,-32,-16,2,2,11204183,9552933,1976517,95590.49855784877
"2021-04-10","Groningen","Netherlands",32156,-34,0.8888888888888888,30.5,-25.5,0.36363636363636365,6.75,2863986,2057562,806424,17602.41382504466
"2021-04-10","Goa","India",61779,-25.666666666666668,4.333333333333333,-40,-16,-10.333333333333334,9.333333333333334,101595147,88885961,12709186,44338.08600029053
"2021-04-10","La Guajira","Colombia",20077,-50.333333333333336,-13.5,-42.857142857142854,-27.5,-6.2,13.333333333333334,3041349,2232564,808785,24446.86809716883
"2021-04-10","Gifu","Japan",5008,-6,7,8,-9,-14,4,1592517,1101698,490819,22783.819324103602
"2021-04-10","Gelderland","Netherlands",148735,-43.875,3.9523809523809526,5,-37.91304347826087,1.511111111111111,8.4,2863986,2057562,806424,81085.97403116332
"2021-04-10","Galicia","Spain",117841,-35.8,6.8,-33.4,-40,-16,8,10231825,7159716,3072109,55984.76430122038
"2021-04-10","Fukushima","Japan",2807,-5,3,55,-19,-17,4,1592517,1101698,490819,17947.107142581688
"2021-04-11","Nuevo Leon","Mexico",120840,-27,0,-34,-17,6,1,11395137,9673708,2069821,116612.53389824904
"2021-04-11","Nova Scotia","Canada",1768,47,47.2,297,-25,10.1,-3,7996122,7198857,797265,4906.809253595115
"2021-04-11","Northern Territory","Australia",112,15.75,16.5,47,-33,0.5,0.5,1166568,159294,0,12129.884754694509
"2021-04-11","Niigata","Japan",1730,-3,5,47,-16,-10,2,1592517,1101698,490819,17806.916198293995
"2021-04-11","New South Wales","Australia",5339,3.0923076923076924,1.7735849056603774,10.813559322033898,-19.72,-7.333333333333333,0.6829268292682927,1166568,159294,0,27469.432495896548
"2021-04-11","New Brunswick","Canada",1722,12,13.666666666666666,136,-42.333333333333336,-7.75,1,7996122,7198857,797265,-2421.861517838321
"2021-04-11","Nayarit","Mexico",11483,-26,2,-21,-7,4,1,11395137,9673708,2069821,8934.735426364185
"2021-04-11","Narino","Colombia",51014,-24.5,-2,-14,-21.666666666666668,3.5,3.6666666666666665,3041349,2232564,808785,74680.13721377359
"2021-04-11","Nara","Japan",4454,-8,5,26,-18,-7,4,1592517,1101698,490819,22711.947789247748
"2021-04-11","Newfoundland and Labrador","Canada",1030,1.5,-1,23,10,2.3333333333333335,0.5,7996122,7198857,797265,3731.389559556309
"2021-04-11","Oaxaca","Mexico",44639,-26,-4,-36,-16,8,4,11395137,9673708,2069821,44653.47841265299
"2021-04-11","Oita","Japan",1344,-5,-2,10,-8,-12,2,1592517,1101698,490819,17806.916198293995
"2021-04-11","Okayama","Japan",2953,-10,4,17,-16,-8,2,1592517,1101698,490819,18080.9854283053
"2021-04-11","Okinawa","Japan",10741,-21,-4,-22,-36,-16,5,1592517,1101698,490819,25521.771202156924
"2021-04-11","Ontario","Canada",394197,-33.674418604651166,-7.046511627906977,25.91304347826087,-50.766666666666666,-19.040816326530614,8.457142857142857,7996122,7198857,797265,216292.98056254786
"2021-04-11","Nagasaki","Japan",1660,-3,7,26,-26,-9,2,1592517,1101698,490819,17806.916198293995
"2021-04-11","Overijssel","Netherlands",89148,-40,-5.285714285714286,46.666666666666664,-36.75,-0.6875,5.285714285714286,3783912,2957777,826135,50496.12543713029
"2021-04-11","Piura","Peru",61877,-41,-31,-14.875,-54,-23.142857142857142,13,1202780,728539,474241,74290.1534901784
"2021-04-11","Puducherry","India",44043,-16.333333333333332,12.333333333333334,-10.666666666666666,-20,-7.333333333333333,7.666666666666667,104528565,91587400,12941165,33750.66116510952
"2021-04-11","Puebla","Mexico",80504,-32,2,-37,-13,11,4,11395137,9673708,2069821,67810.82118600151
"2021-04-11","Punjab","India",272772,-26.26086956521739,13,-13.304347826086957,-24.130434782608695,-15.304347826086957,5.260869565217392,104528565,91587400,12941165,183840.70124124252
"2021-04-11","Odisha","India",349561,-13.310344827586206,25.26923076923077,3.3,-8.6,-3.4516129032258065,13,104528565,91587400,12941165,337319.3635145505
"2021-04-11","Osaka","Japan",60063,-19,2,4,-36,-14,4,1592517,1101698,490819,67828.2850860634
"2021-04-11","Nagaland","India",12405,-44.5,-24,-25.5,-21.75,-40.7,8.25,104528565,91587400,12941165,9692.698727295194
"2021-04-11","Punjab","Pakistan",250459,12,50,16,24,8,-3,1114000,1114000,0,153135.11150814363
"2021-04-11","Lambayeque","Peru",44101,-40.666666666666664,-9.666666666666666,2.25,-51.666666666666664,-23.25,11.666666666666666,1202780,728539,474241,65085.2072751044
"2021-04-11","Lazio","Italy",301718,-55.666666666666664,-20.833333333333332,-37.833333333333336,-53.333333333333336,-22,11,13216874,9250224,3966656,156320.52849546584
"2021-04-11","Liguria","Italy",93932,-63,-28.6,-47.2,-50,-29.2,13.8,13216874,9250224,3966656,36079.33714885155
"2021-04-11","Limburg","Netherlands",88971,-59.2,-14.636363636363637,-19.363636363636363,-36.7,-3.5294117647058822,7.2,3783912,2957777,826135,39312.947653405594
"2021-04-11","Loreto","Peru",37057,-24.5,10.5,-23.666666666666668,-2.6666666666666665,-15.666666666666666,4,1202780,728539,474241,63266.664367410085
"2021-04-11","Los Lagos","Chile",64218,-71.25,-53.75,-74,-59.8,-27.8,24.25,12033953,7361394,4672559,47790.45663012862
"2021-04-11","Madhya Pradesh","India",338145,-61.31372549019608,-40.4390243902439,-39.59615384615385,-54.34615384615385,-45.09615384615385,25.903846153846153,104528565,91587400,12941165,204780.67768503918
"2021-04-11","Madre de Dios","Peru",12167,-6,12,-24.5,-34,-7.5,6,1202780,728539,474241,12273.528671643891
"2021-04-11","Magdalena","Colombia",48929,-77.33333333333333,-71,-62,-31.5,-31.8,21,3041349,2232564,808785,57247.743330004945
"2021-04-11","Maharashtra","India",3407245,-68.43243243243244,-38.91891891891892,-46.729729729729726,-58.108108108108105,-39.37837837837838,27.243243243243242,104528565,91587400,12941165,1461724.0492560298
